bidder,frn,item,state,county,census_id,t+l_weight,assigned_support,locations,county_name
LTD Broadband LLC,20926788,OH-013-0113003,OH,Belmont,390130113003,0,4.8,1,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0113004,OH,Belmont,390130113004,0,59.4,4,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0113005,OH,Belmont,390130113005,0,696.6,15,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0114001,OH,Belmont,390130114001,0,6352.2,101,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0115001,OH,Belmont,390130115001,0,609.0,9,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0115002,OH,Belmont,390130115002,0,5938.8,123,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0116001,OH,Belmont,390130116001,0,502.2,3,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0117001,OH,Belmont,390130117001,0,2711.4,10,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0119001,OH,Belmont,390130119001,0,692.4,1,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0119004,OH,Belmont,390130119004,0,242.4,13,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0120002,OH,Belmont,390130120002,0,1525.8,17,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0120003,OH,Belmont,390130120003,0,285.0,2,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0123001,OH,Belmont,390130123001,0,1837.2,9,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0123003,OH,Belmont,390130123003,0,67.2,4,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0124001,OH,Belmont,390130124001,0,560.4,15,"Belmont, OH"
LTD Broadband LLC,20926788,OH-013-0124002,OH,Belmont,390130124002,0,1680.6,5,"Belmont, OH"
LTD Broadband LLC,20926788,OH-015-9512013,OH,Brown,390159512013,0,3357.6,8,"Brown, OH"
LTD Broadband LLC,20926788,OH-015-9517001,OH,Brown,390159517001,0,17645.4,67,"Brown, OH"
LTD Broadband LLC,20926788,OH-015-9517002,OH,Brown,390159517002,0,6840.6,7,"Brown, OH"
LTD Broadband LLC,20926788,OH-015-9517003,OH,Brown,390159517003,0,12391.2,106,"Brown, OH"
LTD Broadband LLC,20926788,OH-015-9518004,OH,Brown,390159518004,0,5481.0,4,"Brown, OH"
LTD Broadband LLC,20926788,OH-015-9519002,OH,Brown,390159519002,0,1095.0,4,"Brown, OH"
LTD Broadband LLC,20926788,OH-015-9519003,OH,Brown,390159519003,0,1430.4,21,"Brown, OH"
LTD Broadband LLC,20926788,OH-017-0103011,OH,Butler,390170103011,0,8149.2,25,"Butler, OH"
LTD Broadband LLC,20926788,OH-021-0115062,OH,Champaign,390210115062,0,8874.6,28,"Champaign, OH"
LTD Broadband LLC,20926788,OH-023-0023011,OH,Clark,390230023011,0,291.0,5,"Clark, OH"
LTD Broadband LLC,20926788,OH-023-0033012,OH,Clark,390230033012,0,4233.6,20,"Clark, OH"
LTD Broadband LLC,20926788,OH-023-0033022,OH,Clark,390230033022,0,216.0,2,"Clark, OH"
LTD Broadband LLC,20926788,OH-025-0415013,OH,Clermont,390250415013,0,440.4,1,"Clermont, OH"
LTD Broadband LLC,20926788,OH-027-9645002,OH,Clinton,390279645002,0,574.8,13,"Clinton, OH"
LTD Broadband LLC,20926788,OH-027-9647001,OH,Clinton,390279647001,0,465.6,3,"Clinton, OH"
LTD Broadband LLC,20926788,OH-027-9647002,OH,Clinton,390279647002,0,25.8,2,"Clinton, OH"
LTD Broadband LLC,20926788,OH-027-9649004,OH,Clinton,390279649004,0,1055.4,2,"Clinton, OH"
LTD Broadband LLC,20926788,OH-029-9501003,OH,Columbiana,390299501003,0,413.4,6,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9502004,OH,Columbiana,390299502004,0,163.8,8,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9502005,OH,Columbiana,390299502005,0,219.0,6,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9504001,OH,Columbiana,390299504001,0,1155.0,3,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9508001,OH,Columbiana,390299508001,0,1221.6,22,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9508003,OH,Columbiana,390299508003,0,3837.0,38,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9510001,OH,Columbiana,390299510001,0,643.8,2,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9513004,OH,Columbiana,390299513004,0,118.8,1,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9515003,OH,Columbiana,390299515003,0,60.0,2,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9515004,OH,Columbiana,390299515004,0,73.8,1,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9516003,OH,Columbiana,390299516003,0,818.4,8,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9518002,OH,Columbiana,390299518002,0,406.8,1,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9518003,OH,Columbiana,390299518003,0,185.4,2,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9519003,OH,Columbiana,390299519003,0,275.4,4,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9520002,OH,Columbiana,390299520002,0,566.4,9,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9521001,OH,Columbiana,390299521001,0,48.6,1,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9523002,OH,Columbiana,390299523002,0,2.4,1,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-029-9523003,OH,Columbiana,390299523003,0,133.2,4,"Columbiana, OH"
LTD Broadband LLC,20926788,OH-035-1012001,OH,Cuyahoga,390351012001,0,1126.8,2,"Cuyahoga, OH"
LTD Broadband LLC,20926788,OH-035-1036021,OH,Cuyahoga,390351036021,0,1602.0,1,"Cuyahoga, OH"
LTD Broadband LLC,20926788,OH-035-1112021,OH,Cuyahoga,390351112021,0,552.0,2,"Cuyahoga, OH"
LTD Broadband LLC,20926788,OH-035-1322002,OH,Cuyahoga,390351322002,0,12.6,1,"Cuyahoga, OH"
LTD Broadband LLC,20926788,OH-035-1361032,OH,Cuyahoga,390351361032,0,42.0,1,"Cuyahoga, OH"
LTD Broadband LLC,20926788,OH-035-1514001,OH,Cuyahoga,390351514001,0,27.6,2,"Cuyahoga, OH"
LTD Broadband LLC,20926788,OH-035-1517003,OH,Cuyahoga,390351517003,0,34.8,2,"Cuyahoga, OH"
LTD Broadband LLC,20926788,OH-035-1841042,OH,Cuyahoga,390351841042,0,102.0,1,"Cuyahoga, OH"
LTD Broadband LLC,20926788,OH-037-5501001,OH,Darke,390375501001,0,3944.4,8,"Darke, OH"
LTD Broadband LLC,20926788,OH-037-5501002,OH,Darke,390375501002,0,2026.2,14,"Darke, OH"
LTD Broadband LLC,20926788,OH-037-5551025,OH,Darke,390375551025,0,459.0,1,"Darke, OH"
LTD Broadband LLC,20926788,OH-045-0303003,OH,Fairfield,390450303003,0,81.6,1,"Fairfield, OH"
LTD Broadband LLC,20926788,OH-045-0312004,OH,Fairfield,390450312004,0,731.4,5,"Fairfield, OH"
LTD Broadband LLC,20926788,OH-047-9263001,OH,Fayette,390479263001,0,888.6,2,"Fayette, OH"
LTD Broadband LLC,20926788,OH-049-0095904,OH,Franklin,390490095904,0,1457.4,12,"Franklin, OH"
LTD Broadband LLC,20926788,OH-049-9800001,OH,Franklin,390499800001,0,1264.8,1,"Franklin, OH"
LTD Broadband LLC,20926788,OH-055-3109001,OH,Geauga,390553109001,0,37.8,2,"Geauga, OH"
LTD Broadband LLC,20926788,OH-055-3122021,OH,Geauga,390553122021,0,1620.0,2,"Geauga, OH"
LTD Broadband LLC,20926788,OH-057-2301001,OH,Greene,390572301001,0,571.8,2,"Greene, OH"
LTD Broadband LLC,20926788,OH-057-2701002,OH,Greene,390572701002,0,522.0,2,"Greene, OH"
LTD Broadband LLC,20926788,OH-057-2803001,OH,Greene,390572803001,0,3401.4,22,"Greene, OH"
LTD Broadband LLC,20926788,OH-063-0002001,OH,Hancock,390630002001,0,1377.0,3,"Hancock, OH"
LTD Broadband LLC,20926788,OH-063-0012001,OH,Hancock,390630012001,0,449.4,3,"Hancock, OH"
LTD Broadband LLC,20926788,OH-063-0013001,OH,Hancock,390630013001,0,4014.6,16,"Hancock, OH"
LTD Broadband LLC,20926788,OH-071-9547001,OH,Highland,390719547001,0,9658.8,53,"Highland, OH"
LTD Broadband LLC,20926788,OH-073-9653001,OH,Hocking,390739653001,0,60.6,1,"Hocking, OH"
LTD Broadband LLC,20926788,OH-073-9653004,OH,Hocking,390739653004,0,1597.8,7,"Hocking, OH"
LTD Broadband LLC,20926788,OH-073-9654003,OH,Hocking,390739654003,0,1611.6,8,"Hocking, OH"
LTD Broadband LLC,20926788,OH-075-9767004,OH,Holmes,390759767004,0,565.2,7,"Holmes, OH"
LTD Broadband LLC,20926788,OH-079-9572003,OH,Jackson,390799572003,0,405.0,1,"Jackson, OH"
LTD Broadband LLC,20926788,OH-079-9573003,OH,Jackson,390799573003,0,916.2,3,"Jackson, OH"
LTD Broadband LLC,20926788,OH-081-0002001,OH,Jefferson,390810002001,0,1017.0,3,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0002002,OH,Jefferson,390810002002,0,3884.4,21,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0004002,OH,Jefferson,390810004002,0,111.0,2,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0006002,OH,Jefferson,390810006002,0,298.2,2,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0008001,OH,Jefferson,390810008001,0,194.4,3,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0010002,OH,Jefferson,390810010002,0,1247.4,66,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0010003,OH,Jefferson,390810010003,0,19.8,1,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0012002,OH,Jefferson,390810012002,0,393.6,1,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0012003,OH,Jefferson,390810012003,0,138.6,2,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0012004,OH,Jefferson,390810012004,0,2169.6,8,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0013001,OH,Jefferson,390810013001,0,1602.0,1,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0013002,OH,Jefferson,390810013002,0,90.6,3,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0017001,OH,Jefferson,390810017001,0,83.4,3,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0112003,OH,Jefferson,390810112003,0,408.6,5,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0113002,OH,Jefferson,390810113002,0,113.4,2,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0114012,OH,Jefferson,390810114012,0,2457.6,17,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0114013,OH,Jefferson,390810114013,0,1446.0,12,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0114022,OH,Jefferson,390810114022,0,2286.6,17,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0115003,OH,Jefferson,390810115003,0,6885.6,10,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0115004,OH,Jefferson,390810115004,0,7957.2,91,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0117001,OH,Jefferson,390810117001,0,383.4,9,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0117002,OH,Jefferson,390810117002,0,2440.8,8,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0117003,OH,Jefferson,390810117003,0,4021.8,7,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0118002,OH,Jefferson,390810118002,0,79.8,1,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0118003,OH,Jefferson,390810118003,0,6450.0,19,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-081-0122002,OH,Jefferson,390810122002,0,6525.6,16,"Jefferson, OH"
LTD Broadband LLC,20926788,OH-083-0072001,OH,Knox,390830072001,0,369.6,1,"Knox, OH"
LTD Broadband LLC,20926788,OH-087-0507003,OH,Lawrence,390870507003,0,1562.4,4,"Lawrence, OH"
LTD Broadband LLC,20926788,OH-087-0508001,OH,Lawrence,390870508001,0,711.0,5,"Lawrence, OH"
LTD Broadband LLC,20926788,OH-087-0511004,OH,Lawrence,390870511004,0,381.0,6,"Lawrence, OH"
LTD Broadband LLC,20926788,OH-087-0514023,OH,Lawrence,390870514023,0,1123.8,4,"Lawrence, OH"
LTD Broadband LLC,20926788,OH-089-7525004,OH,Licking,390897525004,0,123.0,1,"Licking, OH"
LTD Broadband LLC,20926788,OH-089-7556001,OH,Licking,390897556001,0,2445.0,19,"Licking, OH"
LTD Broadband LLC,20926788,OH-089-7556003,OH,Licking,390897556003,0,1371.0,2,"Licking, OH"
LTD Broadband LLC,20926788,OH-089-7565001,OH,Licking,390897565001,0,824.4,1,"Licking, OH"
LTD Broadband LLC,20926788,OH-089-7568002,OH,Licking,390897568002,0,250.8,3,"Licking, OH"
LTD Broadband LLC,20926788,OH-089-7574001,OH,Licking,390897574001,0,294.0,1,"Licking, OH"
LTD Broadband LLC,20926788,OH-089-7574002,OH,Licking,390897574002,0,777.6,5,"Licking, OH"
LTD Broadband LLC,20926788,OH-089-7586003,OH,Licking,390897586003,0,706.2,2,"Licking, OH"
LTD Broadband LLC,20926788,OH-089-7591002,OH,Licking,390897591002,0,79.2,1,"Licking, OH"
LTD Broadband LLC,20926788,OH-091-0039004,OH,Logan,390910039004,0,4191.6,49,"Logan, OH"
LTD Broadband LLC,20926788,OH-091-0040001,OH,Logan,390910040001,0,2.4,2,"Logan, OH"
LTD Broadband LLC,20926788,OH-091-0040003,OH,Logan,390910040003,0,448.2,3,"Logan, OH"
LTD Broadband LLC,20926788,OH-091-0041001,OH,Logan,390910041001,0,876.6,2,"Logan, OH"
LTD Broadband LLC,20926788,OH-095-0003002,OH,Lucas,390950003002,0,28.8,1,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0024022,OH,Lucas,390950024022,0,66.6,2,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0057022,OH,Lucas,390950057022,0,145.8,5,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0063003,OH,Lucas,390950063003,0,8.4,1,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0066003,OH,Lucas,390950066003,0,24.6,8,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0072054,OH,Lucas,390950072054,0,5.4,4,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0073023,OH,Lucas,390950073023,0,91.8,20,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0074001,OH,Lucas,390950074001,0,4.8,1,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0076002,OH,Lucas,390950076002,0,3.0,1,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0076004,OH,Lucas,390950076004,0,13.8,1,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0084001,OH,Lucas,390950084001,0,46.2,7,"Lucas, OH"
LTD Broadband LLC,20926788,OH-095-0094002,OH,Lucas,390950094002,0,522.6,42,"Lucas, OH"
LTD Broadband LLC,20926788,OH-097-0401012,OH,Madison,390970401012,0,638.4,13,"Madison, OH"
LTD Broadband LLC,20926788,OH-097-0401021,OH,Madison,390970401021,0,1600.8,13,"Madison, OH"
LTD Broadband LLC,20926788,OH-097-0401022,OH,Madison,390970401022,0,4474.8,20,"Madison, OH"
LTD Broadband LLC,20926788,OH-097-0402022,OH,Madison,390970402022,0,5400.6,38,"Madison, OH"
LTD Broadband LLC,20926788,OH-097-0406002,OH,Madison,390970406002,0,3791.4,15,"Madison, OH"
LTD Broadband LLC,20926788,OH-097-0412002,OH,Madison,390970412002,0,421.8,4,"Madison, OH"
LTD Broadband LLC,20926788,OH-097-0412003,OH,Madison,390970412003,0,161.4,1,"Madison, OH"
LTD Broadband LLC,20926788,OH-099-8102001,OH,Mahoning,390998102001,0,9.0,8,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8102002,OH,Mahoning,390998102002,0,14.4,4,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8109001,OH,Mahoning,390998109001,0,802.2,5,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8110024,OH,Mahoning,390998110024,0,91.8,4,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8119022,OH,Mahoning,390998119022,0,132.0,24,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8120013,OH,Mahoning,390998120013,0,266.4,20,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8121001,OH,Mahoning,390998121001,0,468.6,11,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8122001,OH,Mahoning,390998122001,0,71.4,1,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8122002,OH,Mahoning,390998122002,0,91.2,1,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8126013,OH,Mahoning,390998126013,0,57.0,2,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8126034,OH,Mahoning,390998126034,0,491.4,2,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8128004,OH,Mahoning,390998128004,0,6199.8,71,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8129001,OH,Mahoning,390998129001,0,2081.4,9,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8129002,OH,Mahoning,390998129002,0,6715.2,24,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8132001,OH,Mahoning,390998132001,0,425.4,6,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8134001,OH,Mahoning,390998134001,0,666.6,8,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8134002,OH,Mahoning,390998134002,0,45.6,8,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8135002,OH,Mahoning,390998135002,0,79.8,4,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8135004,OH,Mahoning,390998135004,0,10522.2,71,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8136001,OH,Mahoning,390998136001,0,354.0,1,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8136002,OH,Mahoning,390998136002,0,221.4,5,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8136003,OH,Mahoning,390998136003,0,5986.2,38,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8136004,OH,Mahoning,390998136004,0,840.0,12,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-099-8136005,OH,Mahoning,390998136005,0,6913.2,33,"Mahoning, OH"
LTD Broadband LLC,20926788,OH-101-0102013,OH,Marion,391010102013,0,10.8,1,"Marion, OH"
LTD Broadband LLC,20926788,OH-101-0104002,OH,Marion,391010104002,0,792.0,2,"Marion, OH"
LTD Broadband LLC,20926788,OH-101-0105001,OH,Marion,391010105001,0,474.6,1,"Marion, OH"
LTD Broadband LLC,20926788,OH-105-9645001,OH,Meigs,391059645001,0,699.0,3,"Meigs, OH"
LTD Broadband LLC,20926788,OH-105-9645003,OH,Meigs,391059645003,0,331.2,7,"Meigs, OH"
LTD Broadband LLC,20926788,OH-109-3001002,OH,Miami,391093001002,0,142.2,1,"Miami, OH"
LTD Broadband LLC,20926788,OH-109-3150011,OH,Miami,391093150011,0,2067.0,8,"Miami, OH"
LTD Broadband LLC,20926788,OH-109-3401001,OH,Miami,391093401001,0,181.8,4,"Miami, OH"
LTD Broadband LLC,20926788,OH-109-3650001,OH,Miami,391093650001,0,2613.6,5,"Miami, OH"
LTD Broadband LLC,20926788,OH-109-3801002,OH,Miami,391093801002,0,442.2,1,"Miami, OH"
LTD Broadband LLC,20926788,OH-113-0701012,OH,Montgomery,391130701012,0,93.6,1,"Montgomery, OH"
LTD Broadband LLC,20926788,OH-113-1101001,OH,Montgomery,391131101001,0,1243.2,1,"Montgomery, OH"
LTD Broadband LLC,20926788,OH-113-1650001,OH,Montgomery,391131650001,0,132.0,4,"Montgomery, OH"
LTD Broadband LLC,20926788,OH-113-9800001,OH,Montgomery,391139800001,0,1327.8,3,"Montgomery, OH"
LTD Broadband LLC,20926788,OH-115-9689002,OH,Morgan,391159689002,0,960.0,12,"Morgan, OH"
LTD Broadband LLC,20926788,OH-117-9655002,OH,Morrow,391179655002,0,1530.0,1,"Morrow, OH"
LTD Broadband LLC,20926788,OH-119-9127002,OH,Muskingum,391199127002,0,656.4,8,"Muskingum, OH"
LTD Broadband LLC,20926788,OH-127-9660003,OH,Perry,391279660003,0,3294.0,8,"Perry, OH"
LTD Broadband LLC,20926788,OH-127-9662001,OH,Perry,391279662001,0,3004.8,14,"Perry, OH"
LTD Broadband LLC,20926788,OH-129-0216001,OH,Pickaway,391290216001,0,3780.6,9,"Pickaway, OH"
LTD Broadband LLC,20926788,OH-131-9522002,OH,Pike,391319522002,0,6169.2,15,"Pike, OH"
LTD Broadband LLC,20926788,OH-131-9525001,OH,Pike,391319525001,0,746.4,5,"Pike, OH"
LTD Broadband LLC,20926788,OH-133-6007051,OH,Portage,391336007051,0,157.8,1,"Portage, OH"
LTD Broadband LLC,20926788,OH-133-6007061,OH,Portage,391336007061,0,108.0,2,"Portage, OH"
LTD Broadband LLC,20926788,OH-133-6011003,OH,Portage,391336011003,0,418.8,8,"Portage, OH"
LTD Broadband LLC,20926788,OH-133-6017023,OH,Portage,391336017023,0,687.6,1,"Portage, OH"
LTD Broadband LLC,20926788,OH-135-4001001,OH,Preble,391354001001,0,373.2,4,"Preble, OH"
LTD Broadband LLC,20926788,OH-135-4001002,OH,Preble,391354001002,0,193.8,1,"Preble, OH"
LTD Broadband LLC,20926788,OH-135-4001003,OH,Preble,391354001003,0,175.2,1,"Preble, OH"
LTD Broadband LLC,20926788,OH-135-4101002,OH,Preble,391354101002,0,12541.2,42,"Preble, OH"
LTD Broadband LLC,20926788,OH-135-4501001,OH,Preble,391354501001,0,21474.6,77,"Preble, OH"
LTD Broadband LLC,20926788,OH-135-4801001,OH,Preble,391354801001,0,9679.8,40,"Preble, OH"
LTD Broadband LLC,20926788,OH-135-4801002,OH,Preble,391354801002,0,2919.6,18,"Preble, OH"
LTD Broadband LLC,20926788,OH-137-0307002,OH,Putnam,391370307002,0,575.4,1,"Putnam, OH"
LTD Broadband LLC,20926788,OH-139-0022004,OH,Richland,391390022004,0,717.6,5,"Richland, OH"
LTD Broadband LLC,20926788,OH-139-0022005,OH,Richland,391390022005,0,760.2,2,"Richland, OH"
LTD Broadband LLC,20926788,OH-139-0030012,OH,Richland,391390030012,0,1161.0,7,"Richland, OH"
LTD Broadband LLC,20926788,OH-139-0030013,OH,Richland,391390030013,0,406.2,2,"Richland, OH"
LTD Broadband LLC,20926788,OH-139-0030022,OH,Richland,391390030022,0,4918.2,10,"Richland, OH"
LTD Broadband LLC,20926788,OH-141-9568005,OH,Ross,391419568005,0,72.6,1,"Ross, OH"
LTD Broadband LLC,20926788,OH-145-0021001,OH,Scioto,391450021001,0,216.0,9,"Scioto, OH"
LTD Broadband LLC,20926788,OH-145-0021002,OH,Scioto,391450021002,0,910.2,1,"Scioto, OH"
LTD Broadband LLC,20926788,OH-145-0021003,OH,Scioto,391450021003,0,2209.8,8,"Scioto, OH"
LTD Broadband LLC,20926788,OH-145-0022001,OH,Scioto,391450022001,0,568.8,5,"Scioto, OH"
LTD Broadband LLC,20926788,OH-145-0025002,OH,Scioto,391450025002,0,443.4,5,"Scioto, OH"
LTD Broadband LLC,20926788,OH-149-9714003,OH,Shelby,391499714003,0,850.2,1,"Shelby, OH"
LTD Broadband LLC,20926788,OH-149-9715001,OH,Shelby,391499715001,0,84.6,1,"Shelby, OH"
LTD Broadband LLC,20926788,OH-151-7108001,OH,Stark,391517108001,0,618.6,11,"Stark, OH"
LTD Broadband LLC,20926788,OH-151-7127001,OH,Stark,391517127001,0,3424.2,12,"Stark, OH"
LTD Broadband LLC,20926788,OH-151-7130002,OH,Stark,391517130002,0,95.4,1,"Stark, OH"
LTD Broadband LLC,20926788,OH-151-7147013,OH,Stark,391517147013,0,1.8,1,"Stark, OH"
LTD Broadband LLC,20926788,OH-151-7147023,OH,Stark,391517147023,0,663.0,2,"Stark, OH"
LTD Broadband LLC,20926788,OH-151-7148021,OH,Stark,391517148021,0,2409.0,18,"Stark, OH"
LTD Broadband LLC,20926788,OH-151-7148022,OH,Stark,391517148022,0,1038.6,4,"Stark, OH"
LTD Broadband LLC,20926788,OH-151-7149013,OH,Stark,391517149013,0,552.0,5,"Stark, OH"
LTD Broadband LLC,20926788,OH-151-7149014,OH,Stark,391517149014,0,7890.0,17,"Stark, OH"
LTD Broadband LLC,20926788,OH-151-7149021,OH,Stark,391517149021,0,12726.6,63,"Stark, OH"
LTD Broadband LLC,20926788,OH-151-7149023,OH,Stark,391517149023,0,4717.8,30,"Stark, OH"
LTD Broadband LLC,20926788,OH-153-5080002,OH,Summit,391535080002,0,299.4,1,"Summit, OH"
LTD Broadband LLC,20926788,OH-153-5089002,OH,Summit,391535089002,0,187.2,6,"Summit, OH"
LTD Broadband LLC,20926788,OH-153-5301051,OH,Summit,391535301051,0,9.6,1,"Summit, OH"
LTD Broadband LLC,20926788,OH-153-5325021,OH,Summit,391535325021,0,1393.8,4,"Summit, OH"
LTD Broadband LLC,20926788,OH-155-9206005,OH,Trumbull,391559206005,0,246.0,4,"Trumbull, OH"
LTD Broadband LLC,20926788,OH-155-9301011,OH,Trumbull,391559301011,0,13153.8,72,"Trumbull, OH"
LTD Broadband LLC,20926788,OH-155-9301012,OH,Trumbull,391559301012,0,121.8,1,"Trumbull, OH"
LTD Broadband LLC,20926788,OH-155-9301013,OH,Trumbull,391559301013,0,18811.8,73,"Trumbull, OH"
LTD Broadband LLC,20926788,OH-155-9303001,OH,Trumbull,391559303001,0,30741.0,111,"Trumbull, OH"
LTD Broadband LLC,20926788,OH-155-9312001,OH,Trumbull,391559312001,0,394.8,1,"Trumbull, OH"
LTD Broadband LLC,20926788,OH-155-9325002,OH,Trumbull,391559325002,0,94.8,5,"Trumbull, OH"
LTD Broadband LLC,20926788,OH-155-9337002,OH,Trumbull,391559337002,0,1477.8,12,"Trumbull, OH"
LTD Broadband LLC,20926788,OH-155-9339001,OH,Trumbull,391559339001,0,575.4,6,"Trumbull, OH"
LTD Broadband LLC,20926788,OH-157-0210001,OH,Tuscarawas,391570210001,0,174.0,1,"Tuscarawas, OH"
LTD Broadband LLC,20926788,OH-157-0210003,OH,Tuscarawas,391570210003,0,1242.0,1,"Tuscarawas, OH"
LTD Broadband LLC,20926788,OH-157-0212002,OH,Tuscarawas,391570212002,0,3145.2,13,"Tuscarawas, OH"
LTD Broadband LLC,20926788,OH-157-0215002,OH,Tuscarawas,391570215002,0,1518.0,6,"Tuscarawas, OH"
